cod_alumno,cod_semestre,cod_facultad,cod_escuela,num_res_autoriza,cod_tipo_autorizacion
18190237,20201,19,2,RDN°142-D-FIEE20                        ,AM 
18190237,20201,19,2,RDN°142-D-FIEE20                        ,AM 
16190187,20202,19,2,RDN°255-D-FIEE20                        ,AM 
16190187,20202,19,2,RDN°255-D-FIEE20                        ,AM 
18190206,20202,19,2,RDNº255-D-FIEE20                        ,AM 
18190210,20202,19,2,RDN°255-D-FIEE20                        ,AM 
18190210,20202,19,2,RDN|255-D-FIEE20                        ,AM 
18190207,20202,19,2,RDNº 255-D-FIEE20                       ,AM 
18190213,20202,19,2,RDN°255-D-FIEE20                        ,AM 
18190213,20202,19,2,RDN°255-D-FIEE20                        ,AM 
15190187,20202,19,2,RDNº255-D-FIEE20                        ,AM 
15190187,20202,19,2,RD Nº255-D-FIEE20                       ,AM 
17190193,20202,19,2,RDN|255-D-FIEE20                        ,AM 
17190193,20202,19,2,RDN°255-D-FIEE20                        ,AM 
10190252,20202,19,2,RD Nº255-D-FIEE-2                       ,AM 
12190185,20202,19,2,RDN°255-D-FIEE20                        ,AM 
12190185,20202,19,2,RDN°255-D-FIEE20                        ,AM 
16190231,20202,19,2,RDNº255-D-FIEE20                        ,AM 
18190236,20202,19,2,RDN°255-D-FIEE20                        ,AM 
18190236,20202,19,2,RDN|255-D-FIEE20                        ,AM 
16190214,20202,19,2,RDNº255-D-FIEE20                        ,AM 
16190214,20202,19,2,RDNº255-D-FIEE20                        ,AM 
17190216,20202,19,2,RDN°255-D-FIEE20                        ,AM 
17190186,20202,19,2,RDN°255-D-FIEE20                        ,AM 
17190044,20202,19,2,RDNº255-D-FIEE20                        ,AM 
17190046,20202,19,2,RDN°255-D-FIEE20                        ,AM 
16190222,20202,19,2,RD Nº255-D-FIEE20                       ,AM 
16190243,20202,19,2,RDN°255-D-FIEE20                        ,AM 
17190058,20202,19,2,RDNº255-D-FIEE20                        ,AM 
18190209,20202,19,2,RDN°254-D-FIEE20                        ,AM 
17190189,20202,19,2,RDN°254-D-FIEE20                        ,AM 
17190060,20202,19,2,RDN°254-D-FIEE20                        ,AM 
14190196,20202,19,2,RDNº 254-D-FIEE20                       ,AM 
18190062,20202,19,2,RDNº254-D-FIEE20                        ,AM 
18190079,20202,19,2,RDNº254-D-FIEE-2                        ,AM 
13190046,20202,19,2,RDN°254-D-FIEE20                        ,AM 
14190186,20202,19,2,RDN°254-D-FIEE20                        ,AM 
16190204,20202,19,2,RDNº254-D-FIEE-2                        ,AM 
11190160,20202,19,2,RDN°254-D-FIEE20                        ,AM 
17190202,20202,19,2,RDN°254-D-FIEE20                        ,AM 
11190139,20202,19,2,RDNº254-D-FIEE-2                        ,AM 
6190028,20202,19,2,RDN°254-D-FIEE20                        ,AM 
10190158,20202,19,2,RDNº254-D-FIEE20                        ,AM 
17190185,20202,19,2,RDNº255-D-FIEE-2                        ,AM 
17190187,20202,19,2,RDNº255-D-FIEE20                        ,AM 
11190244,20202,19,2,RDN°255-D-FIEE20                        ,AM 
15190195,20202,19,2,RDN°255-D-FIEE20                        ,AM 
13190198,20202,19,2,RDN°255-D-FIEE20                        ,AM 
14190174,20202,19,2,RDN°255-D-FIEE20                        ,AM 
15190238,20202,19,2,RDNº255-D-FIEE-2                        ,AM 
13190200,20202,19,2,RDNº255-D-FIEE20                        ,AM 
13190200,20202,19,2,RDNº255-D-FIEE20                        ,AM 
15190209,20202,19,2,RDN°255-D-FIEE20                        ,AM 
13190211,20202,19,2,RDNº255-D-FIEE20                        ,AM 
13190211,20202,19,2,RDNº255-D-FIEE20                        ,AM 
4190207,20202,19,2,RDN°255-D-FIEE20                        ,AM 
11190054,20202,19,2,RDN°339-D-FIEE20                        ,AM 
12190198,20202,19,2,RD Nº 339-D-FIEE-2                      ,AM 
11190054,20202,19,2,RDN°339-D-FIEE20                        ,AM 
17190051,20202,19,2,RD Nº339-D-FIEE-2                       ,AM 
10190112,20202,19,2,RD Nº339-D-FIEE-2                       ,AM 
16190200,20202,19,2,RDN°339-D-FIE20                         ,AM 
11190049,20202,19,2,RDN°340-D-FIEE20                        ,AM 
10190129,20202,19,2,RDN°340-D-FIEE20                        ,AM 
4190241,20202,19,2,RDN°255-D-FIEE20                        ,AM 
4190241,20202,19,2,RDN°255-D-FIEE20                        ,AM 
11190049,20202,19,2,RDN°340-D-FIEE20                        ,AM 
12190251,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
16190001,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
14190050,20201,19,3,RD Nº 143-D-FIEE-2                      ,AM 
15190247,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
15190264,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
15190271,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
12190264,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
14190222,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
14190253,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
14190253,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
12190266,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
12190267,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
14190053,20201,19,3,RD Nº 143-D-FIEE-2                      ,AM 
11190187,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
11190187,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
17190267,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
17190082,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
18190315,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
14190244,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
16190290,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
11190071,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
10190208,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
17190086,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
16190248,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
17190090,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190086,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190119,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190089,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
18190087,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
11190179,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
11190179,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
17190249,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190292,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190292,20201,19,3,RD Nº 142-D-FIEE-2                      ,AM 
16190254,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
17190250,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
17190250,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
12190268,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
16190282,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
15190250,20201,19,3,RD Nº 142-D-FIEE-2                      ,AM 
16190256,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
17190083,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190299,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190299,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190105,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
17190257,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190092,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
13190231,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
14190054,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
14190054,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
13190234,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
16190261,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
14190235,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
17190288,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
17190288,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190311,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190311,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
17190269,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190332,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190109,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190109,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
15190092,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
17190073,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
15190084,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
15190084,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
13190060,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
16190011,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
14190063,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
17190276,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
17190276,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
15190095,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190343,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190343,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
17190278,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190334,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190334,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
17190279,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
12190076,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190318,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
16190275,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190103,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
15190096,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
15190096,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
15190096,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
13190122,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
18190325,20201,19,3,RD Nº142-D-FIEE-2                       ,AM 
14190224,20201,19,3,RD Nº143-D-FIEE-2                       ,AM 
15190273,20201,19,3,RD Nº 161-D-FIEE-2                      ,AM 
17190254,20201,19,3,RD Nº 161-D-FIEE-2                      ,AM 
11190188,20201,19,3,RD Nº160-D-FIEE-2                       ,AM 
15190254,20201,19,3,RD Nº160-D-FIEE-2                       ,AM 
16190013,20201,19,3,RD Nº160-D-FIEE-2                       ,AM 
17190080,20202,19,3,RDN°248-D-FIEE20                        ,AM 
16190260,20202,19,3,RDNº248-D-FIEE-2                        ,AM 
16190260,20202,19,3,RDNº248-D-FIEE-                         ,AM 
16190260,20202,19,3,RDNº248-D-FIEE-2                        ,AM 
11190187,20202,19,3,RDN°248-D-FIEE20                        ,AM 
18190304,20202,19,3,RDNº248-D-FIEE-2                        ,AM 
17190288,20202,19,3,RDN°248-D-FIEE20                        ,AM 
18190332,20202,19,3,RDN°248-D-FIEE20                        ,AM 
14190261,20202,19,3,RDNº248-D-FIEE-2                        ,AM 
14190063,20202,19,3,RD Nº248-D-FIEE-2                       ,AM 
14190064,20202,19,3,RDN°248-D-FIEE20                        ,AM 
18190343,20202,19,3,RDN°248-D-FIEE20                        ,AM 
12190076,20202,19,3,RD Nº248-D-FIEE-2                       ,AM 
18190343,20202,19,3,RDN°248-D-FIEE20                        ,AM 
15190271,20202,19,3,RD Nº248-D-FIEE-2                       ,AM 
15190271,20202,19,3,RD Nº248-D-FIEE-2                       ,AM 
15190247,20202,19,3,RDN°249-D-FIEE20                        ,AM 
13190234,20202,19,3,RDN°249-D-FIEE20                        ,AM 
14190235,20202,19,3,RD Nº249-D-FIEE-2                       ,AM 
17190087,20202,19,3,RDN°249-D-FIEE20                        ,AM 
13190060,20202,19,3,RD Nº249-D-FIEE-2                       ,AM 
18190334,20202,19,3,RD Nº 249-D-FIEE-2                      ,AM 
15190096,20202,19,3,RDN|249-D-FIEE20                        ,AM 
11190188,20202,19,3,RD Nº249-D-FIEE-2                       ,AM 
10190208,20202,19,3,RDN°249-D-FIEE20                        ,AM 
18190336,20202,19,3,RDNº248-D-FIEE-2                        ,AM 
18190336,20202,19,3,RDNº248-D-FIEE-2                        ,AM 
18190119,20202,19,3,RDN°248-D-FIEE20                        ,AM 
18190089,20202,19,3,RDN°248-D-FIEE20                        ,AM 
18190290,20202,19,3,RDNº248-D-FIEE-2                        ,AM 
18190290,20202,19,3,RDNº248-D-FIEE-2                        ,AM 
10190164,20202,19,3,RDNº248-D-FIEE-2                        ,AM 
10190164,20202,19,3,RDNº218-D-FIEE-2                        ,AM 
10190164,20202,19,3,RDNº218-D-FIEE-2                        ,AM 
10190164,20202,19,3,RDNº218-D-FIEE-2                        ,AM 
12190267,20202,19,3,RDNº248-D-FIEE-2                        ,AM 
12190267,20202,19,3,RDNº248-D-FIEE-2                        ,AM 
12190267,20202,19,3,RDNº248-D-FIEE-2                        ,AM 
18190292,20202,19,3,RD Nº248-D-FIEE-2                       ,AM 
11190062,20202,19,3,RDNº248-D-FIEE-2                        ,AM 
15190264,20202,19,3,RD Nº363-D-FIEE-2                       ,AM 
14190244,20202,19,3,RD Nº363-D-FIEE-2                       ,AM 
1114126,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200009,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200117,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200117,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200117,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200117,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200164,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200073,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200073,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200135,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200135,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200135,20201,20,0,RD 108-D-FISI-2020                      ,AM 
3200068,20201,20,0,RD 108-D-FISI-2020                      ,AM 
3200068,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200075,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200075,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200086,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200118,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200118,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200118,20201,20,0,RD 108-D-FISI-2020                      ,AM 
7200108,20201,20,0,RD 108-D-FISI-2020                      ,AM 
7200174,20201,20,0,RD 108-D-FISI-2020                      ,AM 
7200174,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200112,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200112,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200188,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200053,20201,20,0,RD 108-D-FISI-2020                      ,AM 
110574,20201,20,0,RD 108-D-FISI-2020                      ,AM 
115103,20201,20,0,RD 108-D-FISI-2020                      ,AM 
2201005,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200005,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200057,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200057,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200064,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200064,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200193,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200193,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200048,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200153,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200081,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200003,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200003,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200147,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200147,20201,20,0,RD 108-D-FISI-2020                      ,AM 
7200092,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200046,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200127,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200127,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200127,20201,20,0,RD 108-D-FISI-2020                      ,AM 
6200015,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200163,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200163,20201,20,0,RD 108-D-FISI-2020                      ,AM 
8200163,20201,20,0,RD 108-D-FISI-2020                      ,AM 
973021,20201,20,0,RD 108-D-FISI-2020                      ,AM 
5200046,20202,20,0,RD 000445-2020-D                        ,AM 
115103,20202,20,0,RD 000445-2020-D                        ,AM 
8200061,20202,20,0,RD 000445-2020-D                        ,AM 
5200108,20202,20,0,RD 000539-2020-D-                       ,AM 
5200108,20202,20,0,RD 000539-2020-D-                       ,AM 
3200103,20202,20,0,RD 000538-2020-D-                       ,AM 
5200017,20202,20,0,RD 000445-2020-D                        ,AM 
6200147,20202,20,0,RD 000445-2020-D                        ,AM 
7200092,20202,20,0,RD 00445-2020-D                         ,AM 
8200153,20202,20,0,RD 00445-2020-D                         ,AM 
110574,20202,20,0,RD 000445-2020-D                        ,AM 
8200081,20202,20,0,RD 000445-2020-D                        ,AM 
6200086,20202,20,0,RD 000445-2020-D                        ,AM 
6200164,20202,20,0,RD 000445-2020-D                        ,AM 
7200108,20202,20,0,RD 000445-2020-D                        ,AM 
8200112,20202,20,0,RD 000445-2020-D                        ,AM 
1113991,20202,20,0,RD 000445-2020-D                        ,AM 
8200073,20202,20,0,RD 000445-2020-D                        ,AM 
8200073,20202,20,0,RD 000445-2020-D                        ,AM 
2200071,20202,20,0,RD 000445-2020-D                        ,AM 
6200118,20202,20,0,RD 000445-2020-D                        ,AM 
6200118,20202,20,0,RD 000445-2020-D                        ,AM 
6200177,20202,20,0,RD 000445-2020-D                        ,AM 
6200075,20202,20,0,RD 000445-2020-D                        ,AM 
8200187,20202,20,0,RD 000445-2020-D                        ,AM 
8200087,20202,20,0,RD 00045-2020-D                         ,AM 
2201005,20202,20,0,RD 000445-2020-D                        ,AM 
2201005,20202,20,0,RD 000445-2020-D                        ,AM 
5200053,20202,20,0,RD 000445-2020-D                        ,AM 
6200150,20202,20,0,RD 000445-2020-D                        ,AM 
6200150,20202,20,0,RD 000445-2020-D                        ,AM 
8200021,20202,20,0,RD 000445-2020-D                        ,AM 
5200005,20202,20,0,RD 000445-2020-D                        ,AM 
8200182,20202,20,0,RD 000445-2020-D                        ,AM 
8200182,20202,20,0,RD 000445-2020-D                        ,AM 
973021,20202,20,0,RD 000445-2020-D                        ,AM 
5200009,20202,20,0,RD 000445-2020-D                        ,AM 
6200015,20202,20,0,RD 000445-202                           ,AM 
8200087,20202,20,0,RD 000445-2020-D                        ,AM 
5200127,20202,20,0,RD 000445-2020-D                        ,AM 
5200127,20202,20,0,RD 000445-2020-D                        ,AM 
4200054,20202,20,0,RD 000445-2020-D                        ,TO 
6200193,20202,20,0,RD 000445-2020-D                        ,AM 
111473,20202,20,0,RD 000538-2020-D-                       ,AM 
7200063,20202,20,0,RD 000445-2020-D-                       ,AM 
15200142,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200107,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200118,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200118,20201,20,1,RD 108-D-FISI2020                       ,TO 
16200120,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200120,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200121,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200122,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200122,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200125,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200163,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200163,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200178,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200183,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200183,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200199,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200199,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200047,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200047,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200047,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200047,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200062,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200062,20201,20,1,RD 108-D-FIOSI-20                       ,TO 
17200065,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200128,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200136,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200182,20201,20,1,RD108-D-FISI-2020                       ,TO 
17200182,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200182,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200201,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200201,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200201,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200202,20201,20,1,RD 108-D-FISI--202                      ,TO 
17200202,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200202,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200205,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200205,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200226,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200226,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200226,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200241,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200241,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200241,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200241,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200244,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200021,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200021,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200021,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200021,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200021,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200136,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200136,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200154,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200154,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200167,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200167,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200169,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200169,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200213,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200213,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200237,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200237,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200237,20201,20,1,RD 108-D-FISI-2020                      ,TO 
11200076,20201,20,1,RD 108-D-FISI-2020                      ,AM 
11200076,20201,20,1,RD 108-D-FISI-2020                      ,AM 
11200076,20201,20,1,RD 108-D-FISI-2020                      ,AM 
12200014,20201,20,1,RD 108-D-FISI-2020                      ,AM 
12200071,20201,20,1,RD 108-D-FISI-2020                      ,AM 
9200001,20201,20,1,RD 00108-D-FISI-20                      ,AM 
13200172,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200172,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200040,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200040,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200040,20201,20,1,RD 108-D-FISI-2020                      ,TO 
14200086,20201,20,1,RD 108-D-FISI-2020                      ,TO 
14200086,20201,20,1,RD 108-D-FISI-2020                      ,TO 
14200086,20201,20,1,RD 108-D-FISI-2020                      ,TO 
14200139,20201,20,1,RD 108-D-FISI-2020                      ,TO 
15200102,20201,20,1,RD 108-D-FISI-2020                      ,TO 
15200115,20201,20,1,RD 108-D-FISI-2020                      ,TO 
15200115,20201,20,1,RD 108-D-FISI-2020                      ,TO 
15200137,20201,20,1,RD 108-D-FISI-2020                      ,TO 
15200170,20201,20,1,RD 108-D-FISI-2020                      ,TO 
15200170,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200024,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200024,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200024,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200134,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200139,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200139,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200170,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200170,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200170,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200170,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200146,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200146,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200146,20201,20,1,RD 103-D-FISI-2020                      ,TO 
17200164,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200164,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200164,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200164,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200165,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200165,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200165,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200165,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200175,20201,20,1,RD 108-D-FISI-2929                      ,TO 
17200175,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200175,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200175,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200183,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200199,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200199,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200242,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200242,20201,20,1,RD 108-D-FISI-20'2                      ,TO 
18200145,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200145,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200166,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200166,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200180,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200180,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200181,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200181,20201,20,1,RD 108-D-FISI-2020                      ,AM 
9200187,20201,20,1,RD 108-D-FISI-2020                      ,TO 
14200115,20201,20,1,RD 108-D-FISI-2020                      ,TO 
14200115,20201,20,1,RD 108-D-FISI-2020                      ,TO 
14200115,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200115,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200138,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200138,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200020,20201,20,1,RD 108-D-FISI-2020                      ,TO 
15200148,20201,20,1,RD 108-D-FISI-2020                      ,TO 
10200185,20201,20,1,RD 108-D-FISI-2020                      ,AM 
